Precio Interno ,Fecha
939.000,04-jun-20
940.000,05-jun-20
940.000,06-jun-20
940.000,07-jun-20
950.000,08-jun-20
955.000,09-jun-20
950.000,10-jun-20
971.000,11-jun-20
968.000,12-jun-20
968.000,13-jun-20
968.000,14-jun-20
960.000,15-jun-20
952.000,16-jun-20
974.000,17-jun-20
966.000,18-jun-20
960.000,19-jun-20
960.000,20-jun-20
960.000,21-jun-20
976.000,22-jun-20
968.000,23-jun-20
972.000,24-jun-20
958.000,25-jun-20
970.000,26-jun-20
970.000,27-jun-20
970.000,28-jun-20
997.000,29-jun-20
1.006.000,30-jun-20
1.020.000,01-jul-20
994.000,02-jul-20
995.000,03-jul-20
995.000,04-jul-20
995.000,05-jul-20
954.000,06-jul-20
967.000,07-jul-20
969.000,08-jul-20
955.000,09-jul-20
942.000,10-jul-20
942.000,11-jul-20
942.000,12-jul-20
954.000,13-jul-20
950.000,14-jul-20
945.000,15-jul-20
958.000,16-jul-20
990.000,17-jul-20
990.000,18-jul-20
990.000,19-jul-20
970.000,20-jul-20
977.000,21-jul-20
1.030.000,22-jul-20
1.033.000,23-jul-20
1.047.000,24-jul-20
1.047.000,25-jul-20
1.047.000,26-jul-20
1.057.000,27-jul-20
1.065.000,28-jul-20
1.075.000,29-jul-20
1.110.000,30-jul-20
1.140.000,31-jul-20
1.140.000,01-ago-20
1.140.000,02-ago-20
1.143.000,03-ago-20
1.170.000,04-ago-20
1.168.000,05-ago-20
1.123.000,06-ago-20
1.115.000,07-ago-20
1.115.000,08-ago-20
1.115.000,09-ago-20
1.105.000,10-ago-20
1.082.000,11-ago-20
1.091.000,12-ago-20
1.125.000,13-ago-20
1.120.000,14-ago-20
1.120.000,15-ago-20
1.120.000,16-ago-20
1.128.000,17-ago-20
1.153.000,18-ago-20
1.130.000,19-ago-20
1.141.000,20-ago-20
1.158.000,21-ago-20
1.158.000,22-ago-20
1.158.000,23-ago-20
1.167.000,24-ago-20
1.192.000,25-ago-20
1.176.000,26-ago-20
1.170.000,27-ago-20
1.180.000,28-ago-20
1.180.000,29-ago-20
1.180.000,30-ago-20
1.200.000,31-ago-20
1.197.000,01-sep-20
1.188.000,02-sep-20
1.198.000,03-sep-20
1.225.000,04-sep-20
1.225.000,05-sep-20
1.225.000,06-sep-20
1.225.000,07-sep-20
1.217.000,08-sep-20
1.184.000,09-sep-20
1.204.000,10-sep-20
1.208.000,11-sep-20
1.208.000,12-sep-20
1.208.000,13-sep-20
1.132.000,14-sep-20
1.125.000,15-sep-20
1.105.000,16-sep-20
1.100.000,17-sep-20
1.070.000,18-sep-20
1.070.000,19-sep-20
1.070.000,20-sep-20
1.075.000,21-sep-20
1.075.000,22-sep-20
1.070.000,23-sep-20
1.078.000,24-sep-20
1.115.000,25-sep-20
1.115.000,26-sep-20
1.115.000,27-sep-20
1.080.000,28-sep-20
1.083.000,29-sep-20
1.077.000,30-sep-20
1.051.000,01-oct-20
1.074.000,02-oct-20
1.074.000,03-oct-20
1.074.000,04-oct-20
1.048.000,05-oct-20
1.053.000,06-oct-20
1.071.000,07-oct-20
1.075.000,08-oct-20
1.082.000,09-oct-20
1.082.000,10-oct-20
1.082.000,11-oct-20
1.064.000,12-oct-20
1.080.000,13-oct-20
1.070.000,14-oct-20
1.073.000,15-oct-20
1.055.000,16-oct-20
1.055.000,17-oct-20
1.055.000,18-oct-20
1.046.000,19-oct-20
1.032.000,20-oct-20
1.010.000,21-oct-20
1.033.000,22-oct-20
1.025.000,23-oct-20
1.025.000,24-oct-20
1.025.000,25-oct-20
1.039.000,26-oct-20
1.039.000,27-oct-20
1.030.000,28-oct-20
1.035.000,29-oct-20
1.035.000,30-oct-20
1.035.000,31-oct-20
1.035.000,01-nov-20
1.023.000,02-nov-20
1.013.000,03-nov-20
1.010.000,04-nov-20
1.015.000,05-nov-20
1.015.000,06-nov-20
1.015.000,07-nov-20
1.015.000,08-nov-20
997.000,09-nov-20
996.000,10-nov-20
1.012.000,11-nov-20
1.025.000,12-nov-20
1.020.000,13-nov-20
1.020.000,14-nov-20
1.020.000,15-nov-20
1.069.000,16-nov-20
1.075.000,17-nov-20
1.100.000,18-nov-20
1.105.000,19-nov-20
1.058.000,20-nov-20
1.058.000,21-nov-20
1.058.000,22-nov-20
1.054.000,23-nov-20
1.045.000,24-nov-20
1.049.000,25-nov-20
1.049.000,26-nov-20
1.100.000,27-nov-20
1.100.000,28-nov-20
1.100.000,29-nov-20
1.090.000,30-nov-20
1.040.000,01-dic-20
1.037.000,02-dic-20
1.027.000,03-dic-20
1.010.000,04-dic-20
1.010.000,05-dic-20
1.010.000,06-dic-20
1.029.000,07-dic-20
1.030.000,08-dic-20
1.010.000,09-dic-20
1.022.000,10-dic-20
1.030.000,11-dic-20
1.030.000,12-dic-20
1.030.000,13-dic-20
1.060.000,14-dic-20
1.047.000,15-dic-20
1.061.000,16-dic-20
1.059.000,17-dic-20
1.052.000,18-dic-20
1.052.000,19-dic-20
1.052.000,20-dic-20
1.048.000,21-dic-20
1.058.000,22-dic-20
1.071.000,23-dic-20
1.086.000,24-dic-20
1.086.000,25-dic-20
1.086.000,26-dic-20
1.086.000,27-dic-20
1.063.000,28-dic-20
1.070.000,29-dic-20
1.053.000,30-dic-20
1.073.000,31-dic-20
1.073.000,01-ene-21
1.073.000,02-ene-21
1.073.000,03-ene-21
1.066.000,04-ene-21
1.058.000,05-ene-21
1.020.000,06-ene-21
1.043.000,07-ene-21
1.055.000,08-ene-21
1.055.000,09-ene-21
1.055.000,10-ene-21
1.039.000,11-ene-21
1.042.000,12-ene-21
1.070.000,13-ene-21
1.075.000,14-ene-21
1.085.000,15-ene-21
1.085.000,16-ene-21
1.085.000,17-ene-21
1.085.000,18-ene-21
1.088.000,19-ene-21
1.067.000,20-ene-21
1.080.000,21-ene-21
1.078.000,22-ene-21
1.078.000,23-ene-21
1.078.000,24-ene-21
1.092.000,25-ene-21
1.110.000,26-ene-21
1.115.000,27-ene-21
1.091.000,28-ene-21
1.085.000,29-ene-21
1.085.000,30-ene-21
1.085.000,31-ene-21
1.104.000,01-feb-21
1.076.000,02-feb-21
1.082.000,03-feb-21
1.090.000,04-feb-21
1.095.000,05-feb-21
1.095.000,06-feb-21
1.095.000,07-feb-21
1.098.000,08-feb-21
1.091.000,09-feb-21
1.072.000,10-feb-21
1.062.000,11-feb-21
1.053.000,12-feb-21
1.053.000,13-feb-21
1.053.000,14-feb-21
1.053.000,15-feb-21
1.088.000,16-feb-21
1.096.000,17-feb-21
1.120.000,18-feb-21
1.128.000,19-feb-21
1.128.000,20-feb-21
1.128.000,21-feb-21
1.180.000,22-feb-21
1.205.000,23-feb-21
1.188.000,24-feb-21
1.092.000,25-feb-21
1.218.000,26-feb-21
1.218.000,27-feb-21
1.218.000,28-feb-21
1.195.000,01-mar-21
1.190.000,02-mar-21
1.191.000,03-mar-21
1.175.000,04-mar-21
1.147.000,05-mar-21
1.147.000,06-mar-21
1.147.000,07-mar-21
1.140.000,08-mar-21
1.145.000,09-mar-21
1.137.000,10-mar-21
1.150.000,11-mar-21
1.160.000,12-mar-21
1.160.000,13-mar-21
1.160.000,14-mar-21
1.150.000,15-mar-21
1.168.000,16-mar-21
1.167.000,17-mar-21
1.134.000,18-mar-21
1.132.000,19-mar-21
1.132.000,20-mar-21
1.132.000,21-mar-21
1.140.000,22-mar-21
1.142.000,23-mar-21
1.143.000,24-mar-21
1.153.000,25-mar-21
1.178.000,26-mar-21
1.178.000,27-mar-21
1.178.000,28-mar-21
1.178.000,29-mar-21
1.150.000,30-mar-21
1.138.000,31-mar-21
1.126.000,01-abr-21
1.126.000,02-abr-21
1.126.000,03-abr-21
1.126.000,04-abr-21
1.136.000,05-abr-21
1.160.000,06-abr-21
1.168.000,07-abr-21
1.169.000,08-abr-21
1.175.000,09-abr-21
1.175.000,10-abr-21
1.175.000,11-abr-21
1.185.000,12-abr-21
1.200.000,13-abr-21
1.215.000,14-abr-21
1.205.000,15-abr-21
1.178.000,16-abr-21
1.178.000,17-abr-21
1.178.000,18-abr-21
1.192.000,19-abr-21
1.220.000,20-abr-21
1.209.000,21-abr-21
1.233.000,22-abr-21
1.250.000,23-abr-21
1.250.000,24-abr-21
1.250.000,25-abr-21
1.310.000,26-abr-21
1.340.000,27-abr-21
1.332.000,28-abr-21
1.317.000,29-abr-21
1.319.000,30-abr-21
1.319.000,01-may-21
1.319.000,02-may-21
1.330.000,03-may-21
1.340.000,04-may-21
1.422.000,05-may-21
1.440.000,06-may-21
1.409.000,07-may-21
1.409.000,08-may-21
1.409.000,09-may-21
1.355.000,10-may-21
1.372.000,11-may-21
1.360.000,12-may-21
1.350.000,13-may-21
1.328.000,14-may-21
1.328.000,15-may-21
1.328.000,16-may-21
1.334.000,17-may-21
1.378.000,18-may-21
1.374.000,19-may-21
1.387.000,20-may-21
1.390.000,21-may-21
1.390.000,22-may-21
1.390.000,23-may-21
1.378.000,24-may-21
1.391.000,25-may-21
1.432.000,26-may-21
1.422.000,27-may-21
1.470.000,28-may-21
1.470.000,29-may-21
1.470.000,30-may-21
1.470.000,31-may-21
1.443.000,01-jun-21
1.440.000,02-jun-21
1.417.000,03-jun-21
1.425.000,04-jun-21
1.425.000,05-jun-21
1.425.000,06-jun-21
1.415.000,07-jun-21
1.392.000,08-jun-21
1.390.000,09-jun-21
1.405.000,10-jun-21
1.415.000,11-jun-21
1.415.000,12-jun-21
1.415.000,13-jun-21
1.390.000,14-jun-21
1.387.000,15-jun-21
1.396.000,16-jun-21
1.390.000,17-jun-21
1.408.000,18-jun-21
1.408.000,19-jun-21
1.408.000,20-jun-21
1.420.000,21-jun-21
1.415.000,22-jun-21
1.430.000,23-jun-21
1.420.000,24-jun-21
1.445.000,25-jun-21
1.445.000,26-jun-21
1.445.000,27-jun-21
1.465.000,28-jun-21
1.470.000,29-jun-21
1.460.000,30-jun-21
1.445.000,01-jul-21
1.402.000,02-jul-21
1.402.000,03-jul-21
1.402.000,04-jul-21
1.402.000,05-jul-21
1.380.000,06-jul-21
1.415.000,07-jul-21
1.437.000,08-jul-21
1.430.000,09-jul-21
1.430.000,10-jul-21
1.430.000,11-jul-21
1.446.000,12-jul-21
1.434.000,13-jul-21
1.457.000,14-jul-21
1.470.000,15-jul-21
1.513.000,16-jul-21
1.513.000,17-jul-21
1.513.000,18-jul-21
1.483.000,19-jul-21
1.565.000,20-jul-21
1.645.000,21-jul-21
1.790.000,22-jul-21
1.760.000,23-jul-21
1.760.000,24-jul-21
1.760.000,25-jul-21
1.905.000,26-jul-21
1.870.000,27-jul-21
1.830.000,28-jul-21
1.786.000,29-jul-21
1.685.000,30-jul-21
1.685.000,31-jul-21
1.685.000,01-ago-21
1.638.000,02-ago-21
1.663.000,03-ago-21
1.667.000,04-ago-21
1.683.000,05-ago-21
1.698.000,06-ago-21
1.698.000,07-ago-21
1.698.000,08-ago-21
1.740.000,09-ago-21
1.748.000,10-ago-21
1.752.000,11-ago-21
1.735.000,12-ago-21
1.697.000,13-ago-21
1.697.000,14-ago-21
1.697.000,15-ago-21
1.700.000,16-ago-21
1.684.000,17-ago-21
1.678.000,18-ago-21
1.674.000,19-ago-21
1.675.000,20-ago-21
1.675.000,21-ago-21
1.675.000,22-ago-21
1.683.000,23-ago-21
1.708.000,24-ago-21
1.712.000,25-ago-21
1.726.000,26-ago-21
1.742.000,27-ago-21
1.742.000,28-ago-21
1.742.000,29-ago-21
1.797.000,30-ago-21
1.740.000,31-ago-21
1.734.000,01-sep-21
1.735.000,02-sep-21
1.725.000,03-sep-21
1.725.000,04-sep-21
1.725.000,05-sep-21
1.733.000,07-sep-21
1.703.000,08-sep-21
1.697.000,09-sep-21
1.698.000,10-sep-21
1.698.000,11-sep-21
1.698.000,12-sep-21
1.687.000,13-sep-21
1.678.000,14-sep-21
1.686.000,15-sep-21
1.694.000,16-sep-21
1.685.000,17-sep-21
1.685.000,18-sep-21
1.685.000,19-sep-21
1.660.000,20-sep-21
1.665.000,21-sep-21
1.675.000,22-sep-21
1.720.000,23-sep-21
1.750.000,24-sep-21
1.750.000,25-sep-21
1.750.000,26-sep-21
1.748.000,27-sep-21
1.783.000,28-sep-21
1.745.000,29-sep-21
1.735.000,30-sep-21
1.805.000,01-oct-21
1.805.000,02-oct-21
1.805.000,03-oct-21
1.776.000,04-oct-21
1.705.000,05-oct-21
1.720.000,06-oct-21
1.750.000,07-oct-21
1.773.000,08-oct-21
1.773.000,09-oct-21
1.773.000,10-oct-21
1.795.000,11-oct-21
1.840.000,12-oct-21
1.817.000,13-oct-21
1.834.000,14-oct-21
1.785.000,15-oct-21
1.785.000,16-oct-21
1.785.000,17-oct-21
1.770.000,18-oct-21
1.795.000,19-oct-21
1.805.000,20-oct-21
1.794.000,21-oct-21
1.765.000,22-oct-21
1.765.000,23-oct-21
1.765.000,24-oct-21
1.785.000,25-oct-21
1.830.000,26-oct-21
1.775.000,27-oct-21
1.773.000,28-oct-21
1.795.000,29-oct-21
1.795.000,30-oct-21
1.795.000,31-oct-21
1.835.000,01-nov-21
1.846.000,02-nov-21
1.873.000,03-nov-21
1.888.000,04-nov-21
1.845.000,05-nov-21
1.845.000,06-nov-21
1.845.000,07-nov-21
1.815.000,08-nov-21
1.860.000,09-nov-21
1.847.000,10-nov-21
1.900.000,11-nov-21
1.972.000,12-nov-21
1.972.000,13-nov-21
1.972.000,14-nov-21
1.997.000,15-nov-21
1.998.000,16-nov-21
2.093.000,17-nov-21
2.052.000,18-nov-21
2.080.000,19-nov-21
2.080.000,20-nov-21
2.080.000,21-nov-21
2.070.000,22-nov-21
2.168.000,23-nov-21
2.205.000,24-nov-21
2.202.000,26-nov-21
2.202.000,27-nov-21
2.202.000,28-nov-21
2.136.000,29-nov-21
2.110.000,30-nov-21
2.102.000,01-dic-21
2.113.000,02-dic-21
2.183.000,03-dic-21
2.183.000,04-dic-21
2.183.000,05-dic-21
2.218.000,06-dic-21
2.153.000,07-dic-21
2.160.000,08-dic-21
2.123.000,09-dic-21
2.061.000,10-dic-21
2.061.000,11-dic-21
2.061.000,12-dic-21
2.090.000,13-dic-21
2.155.000,14-dic-21
2.153.000,15-dic-21
2.160.000,16-dic-21
2.118.000,17-dic-21
2.118.000,18-dic-21
2.118.000,19-dic-21
2.048.000,20-dic-21
2.080.000,21-dic-21
2.122.000,22-dic-21
2.103.000,23-dic-21
2.098.000,24-dic-21
2.098.000,25-dic-21
2.098.000,26-dic-21
2.069.000,27-dic-21
2.061.000,28-dic-21
2.104.000,29-dic-21
2.120.000,30-dic-21
2.097.000,31-dic-21
2.097.000,01-ene-22
2.097.000,02-ene-22
2.074.000,03-ene-22
2.149.000,04-ene-22
2.120.000,05-ene-22
2.125.000,06-ene-22
2.189.000,07-ene-22
2.189.000,08-ene-22
2.189.000,09-ene-22
2.160.000,10-ene-22
2.147.000,11-ene-22
2.170.000,12-ene-22
2.135.000,13-ene-22
2.180.000,14-ene-22
2.180.000,15-ene-22
2.180.000,16-ene-22
2.196.000,18-ene-22
2.215.000,19-ene-22
2.198.000,20-ene-22
2.142.000,21-ene-22
2.142.000,22-ene-22
2.142.000,23-ene-22
2.113.000,24-ene-22
2.149.000,25-ene-22
2.139.000,26-ene-22
2.105.000,27-ene-22
2.135.000,28-ene-22
2.135.000,29-ene-22
2.135.000,30-ene-22
2.123.000,31-ene-22
2.125.000,01-feb-22
2.150.000,02-feb-22
2.203.000,03-feb-22
2.185.000,04-feb-22
2.185.000,05-feb-22
2.185.000,06-feb-22
2.192.000,07-feb-22
2.240.000,08-feb-22
2.307.000,09-feb-22
2.275.000,10-feb-22
2.255.000,11-feb-22
2.255.000,12-feb-22
2.255.000,13-feb-22
2.233.000,14-feb-22
2.272.000,15-feb-22
2.290.000,16-feb-22
2.260.000,17-feb-22
2.222.000,18-feb-22
2.222.000,19-feb-22
2.222.000,20-feb-22
2.232.000,22-feb-22
2.228.000,23-feb-22
2.160.000,24-feb-22
2.160.000,25-feb-22
2.160.000,26-feb-22
2.160.000,27-feb-22
2.127.000,28-feb-22
2.125.000,01-mar-22
2.049.000,02-mar-22
1.960.000,03-mar-22
2.008.000,04-mar-22
2.008.000,05-mar-22
2.008.000,06-mar-22
1.998.000,07-mar-22
2.045.000,08-mar-22
2.003.000,09-mar-22
2.005.000,10-mar-22
1.990.000,11-mar-22
1.990.000,12-mar-22
1.990.000,13-mar-22
1.954.000,14-mar-22
1.912.000,15-mar-22
1.965.000,16-mar-22
1.950.000,17-mar-22
1.978.000,18-mar-22
1.978.000,19-mar-22
1.978.000,20-mar-22
2.014.000,21-mar-22
1.987.000,22-mar-22
2.001.000,23-mar-22
1.980.000,24-mar-22
1.984.000,25-mar-22
1.984.000,26-mar-22
1.984.000,27-mar-22
1.925.000,28-mar-22
1.920.000,29-mar-22
1.967.000,30-mar-22
2.012.000,31-mar-22
2.015.000,01-abr-22
2.015.000,02-abr-22
2.015.000,03-abr-22
2.007.000,04-abr-22
2.032.000,05-abr-22
2.010.000,06-abr-22
2.008.000,07-abr-22
2.044.000,08-abr-22
2.044.000,09-abr-22
2.044.000,10-abr-22
2.072.000,11-abr-22
2.060.000,12-abr-22
1.978.000,13-abr-22
1.968.000,14-abr-22
1.968.000,16-abr-22
1.968.000,17-abr-22
1.974.000,18-abr-22
1.970.000,19-abr-22
1.958.000,20-abr-22
2.033.000,21-abr-22
2.070.000,22-abr-22
2.070.000,23-abr-22
2.070.000,24-abr-22
2.060.000,25-abr-22
2.070.000,26-abr-22
2.030.000,27-abr-22
2.063.000,28-abr-22
2.090.000,29-abr-22
2.090.000,30-abr-22
2.090.000,01-may-22
2.070.000,02-may-22
2.098.000,03-may-22
2.142.000,04-may-22
2.121.000,05-may-22
2.050.000,06-may-22
2.050.000,07-may-22
2.050.000,08-may-22
2.030.000,09-may-22
2.005.000,10-may-22
2.143.000,11-may-22
2.118.000,12-may-22
2.107.000,13-may-22
2.107.000,14-may-22
2.107.000,15-may-22
2.170.000,16-may-22
2.179.000,17-may-22
2.125.000,18-may-22
2.125.000,19-may-22
2.060.000,20-may-22
2.060.000,21-may-22
2.060.000,22-may-22
2.065.000,23-may-22
2.047.000,24-may-22
2.055.000,25-may-22
2.123.000,26-may-22
2.155.000,27-may-22
2.155.000,28-may-22
2.155.000,29-may-22
2.155.000,30-may-22
2.080.000,31-may-22
2.161.000,01-jun-22
2.135.000,02-jun-22
2.110.000,03-jun-22
2.110.000,04-jun-22
2.110.000,05-jun-22
2.150.000,06-jun-22
2.105.000,07-jun-22
2.114.000,08-jun-22
2.162.000,09-jun-22
2.165.000,10-jun-22
2.165.000,11-jun-22
2.165.000,12-jun-22
2.136.000,13-jun-22
2.165.000,14-jun-22
2.140.000,15-jun-22
2.167.000,16-jun-22
2.135.000,17-jun-22
2.135.000,18-jun-22
2.135.000,19-jun-22
2.135.000,20-jun-22
2.240.000,21-jun-22
2.273.000,22-jun-22
2.256.000,23-jun-22
2.228.000,24-jun-22
2.228.000,25-jun-22
2.228.000,26-jun-22
2.215.000,27-jun-22
2.155.000,28-jun-22
2.255.000,29-jun-22
2.289.000,30-jun-22
2.270.000,01-jul-22
2.270.000,02-jul-22
2.270.000,03-jul-22
2.270.000,04-jul-22
2.280.000,05-jul-22
2.302.000,06-jul-22
2.320.000,07-jul-22
2.348.000,08-jul-22
2.348.000,09-jul-22
2.348.000,10-jul-22
2.365.000,11-jul-22
2.310.000,12-jul-22
2.245.000,13-jul-22
2.135.000,14-jul-22
2.105.000,15-jul-22
2.105.000,16-jul-22
2.105.000,17-jul-22
2.210.000,18-jul-22
2.227.000,19-jul-22
2.243.000,20-jul-22
2.276.000,21-jul-22
2.213.000,22-jul-22
2.213.000,23-jul-22
2.213.000,24-jul-22
2.248.000,25-jul-22
2.267.000,26-jul-22
2.303.000,27-jul-22
2.275.000,28-jul-22
2.225.000,29-jul-22
2.225.000,30-jul-22
2.225.000,31-jul-22
2.187.000,01-ago-22
2.180.000,02-ago-22
2.212.000,03-ago-22
2.247.000,04-ago-22
2.190.000,05-ago-22
2.190.000,06-ago-22
2.190.000,07-ago-22
2.195.000,08-ago-22
2.217.000,09-ago-22
2.240.000,10-ago-22
2.255.000,11-ago-22
2.245.000,12-ago-22
2.245.000,13-ago-22
2.245.000,14-ago-22
2.238.000,15-ago-22
2.243.000,16-ago-22
2.273.000,17-ago-22
2.274.000,18-ago-22
2.285.000,19-ago-22
2.285.000,20-ago-22
2.285.000,21-ago-22
2.368.000,22-ago-22
2.408.000,23-ago-22
2.530.000,24-ago-22
2.525.000,25-ago-22
2.515.000,26-ago-22
2.515.000,27-ago-22
2.515.000,28-ago-22
2.480.000,29-ago-22
2.500.000,30-ago-22
2.505.000,31-ago-22
2.514.000,01-sep-22
2.480.000,02-sep-22
2.480.000,03-sep-22
2.480.000,04-sep-22
2.480.000,05-sep-22
2.492.000,06-sep-22
2.384.000,07-sep-22
2.373.000,08-sep-22
2.405.000,09-sep-22
2.405.000,10-sep-22
2.405.000,11-sep-22
2.375.000,12-sep-22
2.368.000,13-sep-22
2.309.000,14-sep-22
2.330.000,15-sep-22
2.325.000,16-sep-22
2.325.000,17-sep-22
2.325.000,18-sep-22
2.362.000,19-sep-22
2.402.000,20-sep-22
2.360.000,21-sep-22
2.356.000,22-sep-22
2.367.000,23-sep-22
2.367.000,24-sep-22
2.367.000,25-sep-22
2.404.000,26-sep-22
2.430.000,27-sep-22
2.434.000,28-sep-22
2.430.000,29-sep-22
2.435.000,30-sep-22
2.435.000,01-oct-22
2.435.000,02-oct-22
2.348.000,03-oct-22
2.362.000,04-oct-22
2.445.000,05-oct-22
2.395.000,06-oct-22
2.405.000,07-oct-22
2.405.000,08-oct-22
2.405.000,09-oct-22
2.400.000,10-oct-22
2.396.000,11-oct-22
2.323.000,12-oct-22
2.225.000,13-oct-22
2.245.000,14-oct-22
2.245.000,15-oct-22
2.245.000,16-oct-22
2.230.000,17-oct-22
2.250.000,18-oct-22
2.254.000,19-oct-22
2.265.000,20-oct-22
2.265.000,21-oct-22
2.265.000,22-oct-22
2.265.000,23-oct-22
2.285.000,24-oct-22
2.252.000,25-oct-22
2.160.000,26-oct-22
2.129.000,27-oct-22
2.040.000,28-oct-22
2.040.000,29-oct-22
2.040.000,30-oct-22
2.142.000,31-oct-22
2.125.000,01-nov-22
2.180.000,02-nov-22
2.110.000,03-nov-22
2.130.000,04-nov-22
2.130.000,05-nov-22
2.130.000,06-nov-22
2.070.000,07-nov-22
1.992.000,08-nov-22
1.939.000,09-nov-22
1.962.000,10-nov-22
1.965.000,11-nov-22
1.965.000,12-nov-22
1.965.000,13-nov-22
1.954.000,14-nov-22
1.905.000,15-nov-22
1.925.000,16-nov-22
1.918.000,17-nov-22
1.907.000,18-nov-22
1.907.000,19-nov-22
1.907.000,20-nov-22
1.945.000,21-nov-22
1.975.000,22-nov-22
1.950.000,23-nov-22
1.950.000,24-nov-22
1.963.000,25-nov-22
1.963.000,26-nov-22
1.963.000,27-nov-22
1.930.000,28-nov-22
1.980.000,29-nov-22
1.997.000,30-nov-22
1.920.000,01-dic-22
1.895.000,02-dic-22
1.895.000,03-dic-22
1.895.000,04-dic-22
1.920.000,05-dic-22
1.925.000,06-dic-22
1.892.000,07-dic-22
1.877.000,08-dic-22
1.865.000,09-dic-22
1.865.000,10-dic-22
1.865.000,11-dic-22
1.967.000,12-dic-22
1.942.000,13-dic-22
1.949.000,14-dic-22
1.991.000,15-dic-22
1.918.000,16-dic-22
1.918.000,17-dic-22
1.918.000,18-dic-22
1.914.000,19-dic-22
1.943.000,20-dic-22
1.959.000,21-dic-22
1.952.000,22-dic-22
1.970.000,23-dic-22
1.970.000,24-dic-22
1.970.000,25-dic-22
1.970.000,26-dic-22
1.930.000,27-dic-22
1.998.000,28-dic-22
1.995.000,29-dic-22
1.968.000,30-dic-22
1.968.000,31-dic-22
1.968.000,01-ene-23
1.968.000,02-ene-23
1.979.000,03-ene-23
1.942.000,04-ene-23
1.947.000,05-ene-23
1.885.000,06-ene-23
1.885.000,07-ene-23
1.885.000,08-ene-23
1.885.000,09-ene-23
1.791.000,10-ene-23
1.696.000,11-ene-23
1.731.000,12-ene-23
1.760.000,13-ene-23
1.760.000,14-ene-23
1.760.000,15-ene-23
1.760.000,16-ene-23
1.768.000,17-ene-23
1.795.000,18-ene-23
1.780.000,19-ene-23
1.750.000,20-ene-23
1.750.000,21-ene-23
1.750.000,22-ene-23
1.772.000,23-ene-23
1.775.000,24-ene-23
1.797.000,25-ene-23
1.835.000,26-ene-23
1.885.000,27-ene-23
1.885.000,28-ene-23
1.885.000,29-ene-23
1.920.000,30-ene-23
2.030.000,31-ene-23
1.958.000,01-feb-23
1.975.000,02-feb-23
1.960.000,03-feb-23
1.960.000,04-feb-23
1.960.000,05-feb-23
2.025.000,06-feb-23
2.013.000,07-feb-23
2.010.000,08-feb-23
1.985.000,09-feb-23
2.020.000,10-feb-23
2.020.000,11-feb-23
2.020.000,12-feb-23
2.035.000,13-feb-23
2.103.000,14-feb-23
2.095.000,15-feb-23
2.125.000,16-feb-23
2.160.000,17-feb-23
2.160.000,18-feb-23
2.160.000,19-feb-23
2.160.000,20-feb-23
2.220.000,21-feb-23
2.222.000,22-feb-23
2.162.000,23-feb-23
2.130.000,24-feb-23
2.130.000,25-feb-23
2.130.000,26-feb-23
2.085.000,27-feb-23
2.125.000,28-feb-23
2.085.000,01-mar-23
2.060.000,02-mar-23
2.010.000,03-mar-23
2.010.000,04-mar-23
2.010.000,05-mar-23
2.001.000,06-mar-23
2.050.000,07-mar-23
2.001.000,08-mar-23
1.968.000,09-mar-23
1.980.000,10-mar-23
1.980.000,11-mar-23
1.980.000,12-mar-23
2.018.000,13-mar-23
1.968.000,14-mar-23
2.000.000,15-mar-23
2.050.000,16-mar-23
2.020.000,17-mar-23
2.020.000,18-mar-23
2.020.000,19-mar-23
2.042.000,20-mar-23
2.045.000,21-mar-23
2.012.000,22-mar-23
1.963.000,23-mar-23
2.000.000,24-mar-23
2.000.000,25-mar-23
2.000.000,26-mar-23
1.955.000,27-mar-23
1.925.000,28-mar-23
1.860.000,29-mar-23
1.872.000,30-mar-23
1.882.000,31-mar-23
1.882.000,01-abr-23
1.882.000,02-abr-23
1.916.000,03-abr-23
1.895.000,04-abr-23
1.937.000,05-abr-23
1.963.000,06-abr-23
1.963.000,07-abr-23
1.963.000,08-abr-23
1.963.000,09-abr-23
1.945.000,10-abr-23
1.994.000,11-abr-23
1.975.000,12-abr-23
2.002.000,13-abr-23
1.972.000,14-abr-23
1.972.000,15-abr-23
1.972.000,16-abr-23
2.040.000,17-abr-23
2.100.000,18-abr-23
2.085.000,19-abr-23
2.018.000,20-abr-23
1.990.000,21-abr-23
1.990.000,22-abr-23
1.990.000,23-abr-23
1.985.000,24-abr-23
1.955.000,25-abr-23
1.990.000,26-abr-23
2.013.000,27-abr-23
2.005.000,28-abr-23
2.005.000,29-abr-23
2.005.000,30-abr-23
2.002.000,01-may-23
2.010.000,02-may-23
1.960.000,03-may-23
1.925.000,04-may-23
1.940.000,05-may-23
1.940.000,06-may-23
1.940.000,07-may-23
1.890.000,08-may-23
1.941.000,09-may-23
1.920.000,10-may-23
1.913.000,11-may-23
1.892.000,12-may-23
1.892.000,13-may-23
1.892.000,14-may-23
1.932.000,15-may-23
1.915.000,16-may-23
1.890.000,17-may-23
1.912.000,18-may-23
1.950.000,19-may-23
1.950.000,20-may-23
1.950.000,21-may-23
1.923.000,22-may-23
1.870.000,23-may-23
1.868.000,24-may-23
1.838.000,25-may-23
1.805.000,26-may-23
1.805.000,27-may-23
1.805.000,28-may-23
1.805.000,29-may-23
1.740.000,30-may-23
1.760.000,31-may-23
1.770.000,01-jun-23
1.714.000,02-jun-23
1.714.000,03-jun-23
